participantId,row_idx,ic_ev,ic_greedy,ic_p_1,ic_p_2,ic_p_3,ic_p_4,ic_p_5,ic_p_6,ic_p_7
d1faefdb39__S173966214,14684,3.999969720840454,4,6.565672379110765e-07,0.000233754137298,0.1288971155881881,0.7417517304420471,0.1288971155881881,0.0002195916895288,2.0455978244626752e-08
d2078cb4c9__S173965018,14685,3.143011569976806,3,6.723432306898758e-05,0.1215624958276748,0.6173453330993652,0.257347822189331,0.0036708693951368,6.253765604924411e-06,2.8069656821116954e-08
d2078cb4c9__S173966903,14686,2.9493894577026367,3,1.6583464457653463e-05,0.162089854478836,0.7264362573623657,0.111402615904808,5.4375090257963166e-05,3.233260486013023e-07,5.226079569098374e-09
d2078cb4c9__S173969753,14687,3.881067276000977,4,3.5198848991058185e-07,0.000117724033771,0.1878395229578018,0.7429196834564209,0.069102294743061,2.0457371647353284e-05,1.4989478103188958e-08
d2106b761d__S173960773,14688,3.0002658367156982,3,4.860856643063016e-05,0.1542453467845916,0.6912796497344971,0.1542453467845916,0.0001806027139537,5.072758995083859e-07,7.702577242696407e-09
d2106b761d__S173961658,14689,2.308392286300659,2,0.0988562628626823,0.502033531665802,0.3909841179847717,0.0081146163865923,1.0766314517240971e-05,7.326568720600335e-07,1.2218209555214798e-08
d2106b761d__S173963785,14690,2.350912570953369,2,0.0934951603412628,0.4748076498508453,0.4190162718296051,0.0126531952992081,2.6001780497608703e-05,1.6622383327558057e-06,6.860877022063505e-08
d2106b761d__S173963935,14691,2.547762393951416,3,0.013603595085442,0.450489193201065,0.5104711651802063,0.0254148617386817,2.045217661361676e-05,7.93017079558922e-07,2.549148980790505e-08
d2121213af__S173966393,14692,2.6480770111083984,3,0.0066857086494565,0.3650273084640503,0.6018282771110535,0.0264424886554479,1.556815368530806e-05,6.840169817223796e-07,1.9404067685968585e-08
d2121213af__S173967765,14693,2.4275546073913574,2,0.032698206603527,0.5114860534667969,0.4513848423957824,0.0044252215884625,5.181401320442092e-06,4.388162722079869e-07,2.184737901700373e-08
d2121213af__S173969495,14694,2.468534469604492,2,0.0013135699555277,0.5299319624900818,0.4676632881164551,0.0010889876866713,1.974872475329903e-06,2.286081013380681e-07,1.2115784819854982e-08
d218c7137b__S173961600,14695,2.9076175689697266,3,3.572508285287768e-05,0.1989587992429733,0.694434404373169,0.1064949706196785,7.562999962829053e-05,5.095909045849112e-07,7.983350869267271e-09
d218c7137b__S173964544,14696,3.534592866897583,4,2.061482746285037e-06,0.0095178624615073,0.458596259355545,0.5196576714515686,0.0122211771085858,4.94524010719033e-06,9.546559098794203e-09
d218c7137b__S173965562,14697,2.5916810035705566,3,0.0032515870407223,0.4258738756179809,0.5468329191207886,0.0240261610597372,1.5057837117637972e-05,4.840333645006467e-07,1.330851073788608e-08
d222aa6c0a__S173960718,14698,2.92262864112854,3,0.0001578528026584,0.1961555033922195,0.6846499443054199,0.1189743131399154,6.181604840094224e-05,6.060232067284232e-07,1.2577610064568034e-08
d222aa6c0a__S173961549,14699,2.9022622108459477,3,0.0004248854820616,0.2494015842676162,0.5982832908630371,0.1512697041034698,0.0006182047072798,2.373390998400282e-06,1.7563534626674482e-08
d222aa6c0a__S173962621,14700,3.5258634090423584,4,2.8095814741391223e-06,0.013808443211019,0.457272857427597,0.5181580185890198,0.0107540264725685,3.840242698061047e-06,8.400496298577309e-09
d2287c3942__S173960185,14701,3.3420801162719727,3,5.05219350088737e-06,0.0299511346966028,0.6015846133232117,0.3648795187473297,0.0035771527327597,2.5404024199815467e-06,8.342206925249231e-09
d2287c3942__S173964563,14702,1.6503289937973022,1,0.4682645797729492,0.4132420420646667,0.1183958277106285,9.52770351432264e-05,1.7450597624701911e-06,4.412202088133199e-07,4.950353371668825e-08
d2287c3942__S173969553,14703,3.5595903396606445,4,5.45691182196606e-06,0.020887017250061,0.4195269644260406,0.538683295249939,0.020887017250061,1.0194854439760093e-05,2.775423446621517e-08
d23ade4ec5__S173963181,14704,3.616227149963379,4,5.341831638361327e-06,0.0169507712125778,0.385797768831253,0.5613324046134949,0.0358847789466381,2.887767004722264e-05,2.1830844687542598e-08
d23ade4ec5__S173967617,14705,2.629077434539795,3,0.005590793211013,0.3919448554515838,0.5702763795852661,0.032172791659832,1.4751966773474123e-05,4.742011867620022e-07,1.62262718816919e-08
d23ade4ec5__S173970606,14706,3.3118507862091064,3,3.604706216719933e-05,0.0738525241613388,0.5457004308700562,0.3750540614128113,0.0053498591296374,7.098087735357694e-06,2.0569938641301636e-08
d23b3386fc__S173960611,14707,2.4977235794067383,3,0.0288841240108013,0.4518236815929413,0.511983335018158,0.0073030493222177,5.520935246750014e-06,3.7570438848888443e-07,1.3263986353706514e-08
d23b3386fc__S173961013,14708,2.902766704559326,3,3.990392724517733e-05,0.1842363625764846,0.7286689281463623,0.0870270952582359,2.7425541702541523e-05,3.0467026590486057e-07,9.793608590769054e-09
d23b3386fc__S173964593,14709,3.4755804538726807,3,8.605539733252954e-06,0.0240985266864299,0.4840318560600281,0.4840318560600281,0.0078236460685729,5.556153155339416e-06,2.7389543078015777e-08
d241bf4840__S173961814,14710,4.276897430419922,4,7.781908379911329e-07,3.749533061636612e-05,0.0636857748031616,0.6042338013648987,0.3234230577945709,0.0086189322173595,9.58919201821118e-08
d241bf4840__S173962676,14711,3.8537752628326416,4,1.2354829777905252e-05,0.009912452660501,0.2896843254566192,0.5412015914916992,0.1550568491220474,0.004132124595344,2.4852721480783657e-07
d241bf4840__S173966334,14712,3.84566593170166,4,1.0855485470528947e-06,0.0006372011266648,0.226859301328659,0.6987758874893188,0.0736504346132278,7.610282045789063e-05,1.9882513413449487e-08
d2507b2ff9__S173964033,14713,3.244208574295044,3,2.5458082745899446e-05,0.0807839259505271,0.5969169735908508,0.3195066452026367,0.0027642741333693,2.683262209757231e-06,1.2425968698437373e-08
d2507b2ff9__S173964651,14714,3.253866910934448,3,2.573544225015212e-05,0.0720682740211486,0.6034202575683594,0.3229876160621643,0.0014957293169572,2.3937691366882063e-06,2.5774214762464e-08
d2507b2ff9__S173965005,14715,3.557905435562134,4,4.313496901886538e-06,0.0145704243332147,0.4258102178573608,0.5467511415481567,0.012858354486525,5.538639925362077e-06,1.708591312876706e-08
d25263e172__S173962872,14716,2.7444911003112797,3,0.0001392649282934,0.2853232324123382,0.6844549179077148,0.0300728492438793,9.477096682530828e-06,2.6884453063757974e-07,1.3384982011643842e-08
d25263e172__S173965209,14717,2.697317123413086,3,0.0087934639304876,0.3299723267555237,0.6164694428443909,0.0446568988263607,0.0001039868075167,3.787719151659985e-06,7.619296837901858e-08
d25263e172__S173966054,14718,3.3709819316864014,3,6.981746264500543e-05,0.0361663401126861,0.5657367706298828,0.3888248205184936,0.0091442828997969,5.788070848211646e-05,1.4347193655339654e-07
d25325191d__S173961258,14719,2.5315113067626958,3,0.0021609121467918,0.4666270613670349,0.5287577509880066,0.0024486344773322,5.031839918956393e-06,5.303519969857007e-07,3.9638106130723834e-08
d25325191d__S173961827,14720,3.0002846717834477,3,0.000140626420034,0.1542156040668487,0.6911463737487793,0.1542156040668487,0.0002796690387185,2.135299382644007e-06,4.0350840890823754e-08
d25325191d__S173962705,14721,2.5078041553497314,3,0.0254919063299894,0.4518548548221588,0.512018620967865,0.0106266075745224,7.546744200226385e-06,4.257582020272821e-07,1.6000525349113562e-08
d26dcfb25f__S173961487,14722,4.052429676055908,4,2.6607979179971157e-06,0.0012163696810603,0.1593129932880401,0.6300951242446899,0.2045619338750839,0.0048108352348208,8.824626718251238e-08
d26dcfb25f__S173964151,14723,4.002347946166992,4,1.839797050706693e-06,0.0008410534355789,0.1816169768571853,0.6339055299758911,0.1816169768571853,0.0020175823010504,7.133667168091051e-08
d26dcfb25f__S173966664,14724,3.9534952640533447,4,2.5072133666981244e-06,0.0017752064159139,0.2051859498023986,0.6320172548294067,0.1597989797592163,0.0012200803030282,2.9648967725393053e-08
d26dcfb25f__S173971064,14725,3.9787228107452393,4,1.3996885854794527e-06,0.000564674672205,0.2010381072759628,0.6192409992218018,0.177415519952774,0.0017393205780535,3.0923150262651695e-08
d270ea1aee__S173960859,14726,4.138714790344238,4,2.399343202341697e-06,0.0002773263840936,0.1118814349174499,0.6438332796096802,0.2368530482053756,0.0071523422375321,1.6846033190631718e-07
d270ea1aee__S173966027,14727,2.350653648376465,2,0.0411341339349746,0.5678391456604004,0.390269786119461,0.000753397878725,3.0789649372309214e-06,4.166926146353944e-07,3.2131882932162625e-08
d270ea1aee__S173969453,14728,4.052573204040527,4,1.7199544117829646e-06,0.0006123461062088,0.1594997644424438,0.6308338046073914,0.2048017531633377,0.0042505250312387,5.88536011036922e-08
d275ce5c5f__S173966583,14729,4.374854564666748,4,5.623544439004036e-07,1.9823675756924786e-05,0.0231413673609495,0.5968236923217773,0.3619918823242187,0.0180225148797035,1.4218547050859345e-07
d275ce5c5f__S173968549,14730,2.8919119834899902,3,2.3905517082312144e-05,0.1709470748901367,0.7661316394805908,0.0628879144787788,9.361534466734156e-06,1.0729849009294413e-07,3.614630150750031e-09
d275ce5c5f__S173968739,14731,3.9445741176605225,4,6.602696203117375e-07,0.0001615626533748,0.1771749556064605,0.7007405757904053,0.121770441532135,0.0001517740602139,1.8730407447264952e-08
d2799a5aa9__S173962369,14732,3.1977431774139404,3,2.462258999003097e-05,0.0942460745573043,0.6145615577697754,0.2902983427047729,0.0008679762831889,1.3891116168451845e-06,1.5431634636797753e-08
d2799a5aa9__S173964917,14733,3.868647575378418,4,1.3647025980390026e-06,0.0010285819880664,0.2221118658781051,0.6841527223587036,0.0925900042057037,0.000115403701784,3.416466043404398e-08
d2799a5aa9__S173965814,14734,3.5968387126922607,4,4.756876478495542e-06,0.0193818286061286,0.3892944753170013,0.5664200782775879,0.0248867627233266,1.2147110282967333e-05,1.4674284010141037e-08
d2902a5839__S173961600,14735,4.731776237487793,5,4.3929659909736085e-07,5.027483439334901e-06,0.0045706904493272,0.3630949258804321,0.5282999873161316,0.1040284261107444,5.298928726915619e-07
d2902a5839__S173968388,14736,3.6317598819732666,4,1.0842169331226614e-06,0.001729967771098,0.37356898188591,0.6159111261367798,0.008785500191152,3.339623162901262e-06,1.3648277175093426e-08
d2902a5839__S173969682,14737,3.775367021560669,4,1.102325200008636e-06,0.00078048981959,0.2778736352920532,0.6665841937065125,0.0547165609896183,4.403222192195244e-05,2.674712540340352e-08
d2af0ffbce__S173961487,14738,2.941254138946533,3,1.0517878763494082e-05,0.1495784819126129,0.7596222758293152,0.0907239392399787,6.442981248255819e-05,3.599020033107081e-07,7.016972336515437e-09
d2af0ffbce__S173969613,14739,2.3261446952819824,2,0.0792544484138488,0.5168039202690125,0.4024872779846191,0.0014515959192067,2.472967480571242e-06,2.689227187602228e-07,1.5653178309094073e-08
d2af0ffbce__S173970367,14740,3.3823490142822266,3,2.606371026558918e-06,0.0198400672525167,0.5798118114471436,0.3984984457492828,0.0018454139353707,1.682799734226137e-06,1.0651642234904557e-08
d2b248542f__S173960261,14741,3.56819486618042,4,3.357911964485538e-06,0.0113425822928547,0.4256272912025451,0.5465162396430969,0.0165033601224422,7.108699719537981e-06,1.6553119763784707e-08
d2b248542f__S173960886,14742,3.5258684158325195,4,3.388991899555549e-06,0.0138084013015031,0.4572714567184448,0.5181564688682556,0.0107539938762784,6.331470558507135e-06,1.3010903465726642e-08
d2b248542f__S173970616,14743,4.103617668151856,4,7.113023343663372e-07,9.917066927300766e-05,0.1157678514719009,0.6661980748176575,0.216282844543457,0.0016513399314135,4.840472911382676e-08
d2bba0c691__S173961630,14744,3.4038565158843994,3,5.521850653167348e-06,0.0271386206150054,0.5450937747955322,0.4245194792747497,0.0032412461005151,1.3961425793240778e-06,6.465422863755066e-09
d2bba0c691__S173967760,14745,3.429074048995972,3,0.000250961194979,0.0695845857262611,0.453748494386673,0.453748494386673,0.0225908067077398,7.653883949387819e-05,1.5728409152870881e-07
d2bba0c691__S173969264,14746,3.2257120609283447,3,1.6213803974096663e-05,0.0748591050505638,0.6267876029014587,0.2960734963417053,0.0022605489939451,2.999252274094033e-06,1.7285504583242073e-08
d2cac56e26__S173966514,14747,3.3881897926330566,3,1.2280621376703492e-05,0.0389690324664115,0.537950873374939,0.4189565777778625,0.0041073053143918,3.986934189015301e-06,2.771649931787579e-08
d2cac56e26__S173969730,14748,3.9815495014190674,4,7.512585398217198e-07,0.0004142602847423,0.1569989770650863,0.7036205530166626,0.1385511010885238,0.0004142602847423,3.199244602569706e-08
d2e39873ff__S173960550,14749,3.0933051109313965,3,2.6127137971343476e-05,0.1064546778798103,0.694171667098999,0.198883518576622,0.0004631146148312,8.398554882660392e-07,8.76467964872063e-09
d2e39873ff__S173962510,14750,3.523065090179444,4,4.343561158748344e-06,0.0156182376667857,0.4564318060874939,0.517204999923706,0.0107342470437288,6.319844487734372e-06,1.4716214025156661e-08
d2e39873ff__S173964406,14751,2.008671760559082,2,0.303185224533081,0.3892975151538849,0.303185224533081,0.0043247053399682,6.501930783997523e-06,7.294964348147914e-07,3.747239318840912e-08
d2e95128ef__S173962872,14752,3.47712779045105,3,7.166957857407397e-06,0.021364402025938,0.4862515330314636,0.4862515330314636,0.0061210035346448,4.346979949332308e-06,2.4282030608446803e-08
d2e95128ef__S173968237,14753,1.906506896018982,2,0.2997245788574219,0.4941622614860534,0.2059974670410156,0.0001139339801738,1.5267162325471872e-06,3.006282724982157e-07,2.7962785864588117e-08
d2e95128ef__S173970491,14754,2.0418505668640137,2,0.27802374958992,0.4045221507549286,0.3150421679019928,0.0024053764063864,5.60109310754342e-06,1.036097955875448e-06,4.4122373310528935e-08
d2f5460b7a__S173966761,14755,1.5554190874099731,1,0.55433189868927,0.3362192809581756,0.1091544106602668,0.0002880168030969,4.95560288982233e-06,1.3337823929759909e-06,8.526586725565721e-08
d2f5460b7a__S173967153,14756,2.361887693405152,2,0.0751559138298034,0.4900780916213989,0.4324924051761627,0.0022695120424032,3.632133029896068e-06,3.710457292527281e-07,1.6302610816865126e-08
d2f5460b7a__S173970660,14757,3.5804643630981445,4,3.3540738968440564e-06,0.0077867251820862,0.4251407980918884,0.5458915829658508,0.0211665146052837,1.09975853774813e-05,1.7600564561348623e-08
d2fdee4292__S173962387,14758,4.4991536140441895,4,8.233113248934387e-07,3.288705556769855e-05,0.02187455072999,0.4978624582290649,0.4393620789051056,0.0408670380711555,1.3440187274227358e-07
d2fdee4292__S173968652,14759,3.894909143447876,4,2.809483021337656e-06,0.0027189485263079,0.2159928232431411,0.6653047204017639,0.115612618625164,0.0003679696528706,4.833982458762876e-08
d2fdee4292__S173969148,14760,4.1944780349731445,4,8.783639486864558e-07,6.977708835620433e-05,0.0634372010827064,0.6820141673088074,0.2508990168571472,0.0035788819659501,8.17005698650064e-08
d31caad83e__S173962805,14761,2.9011001586914062,3,5.686694203177467e-05,0.1695179492235183,0.7597267627716064,0.0706655904650688,3.2401803764514625e-05,4.341844146438234e-07,1.1214632777978297e-08
d31caad83e__S173964506,14762,3.073518753051758,3,4.741489647130948e-06,0.0525148548185825,0.8214706182479858,0.1259766072034835,3.2912459573708475e-05,2.759878441338515e-07,8.334110290775243e-09
d31caad83e__S173968825,14763,2.442472457885742,2,0.0201386138796806,0.5193817019462585,0.4583527445793152,0.0021225945092737,3.849312179227127e-06,4.057145019942255e-07,2.5936460090747463e-08
d331c66b46__S173961177,14764,3.4306893348693848,3,1.0283634765073655e-05,0.0326321646571159,0.510452926158905,0.4504731297492981,0.006425654515624,5.8594382608134765e-06,2.549058031320328e-08
d331c66b46__S173965139,14765,3.747154474258423,4,1.7519826087664114e-06,0.0010283882729709,0.3231099843978882,0.6036489009857178,0.0720955803990364,0.0001153819539467,4.668875064339773e-08
d331c66b46__S173966664,14766,4.959069728851318,5,7.700275546085322e-07,1.2045256880810484e-05,0.004859403707087,0.2653144598007202,0.4956726431846618,0.2341391891241073,1.531382508801471e-06
d335fd3ac4__S173964001,14767,3.0520107746124268,3,0.0004558661603368,0.1727670133113861,0.6030161380767822,0.2218372523784637,0.001919268281199,4.46915464635822e-06,3.4122415115689364e-08
d335fd3ac4__S173966001,14768,2.210012435913086,2,0.084161676466465,0.6218753457069397,0.2937531471252441,0.0002086159365717,9.660835758040776e-07,2.367489315702187e-07,1.611096678288959e-08
d335fd3ac4__S173969990,14769,2.566739082336426,3,0.0010141137754544,0.4355088472366333,0.5592044591903687,0.0042695784941315,2.8484371341619408e-06,1.878748037142941e-07,1.0273067729826836e-08
d338f87ebe__S173964501,14770,3.080726385116577,3,7.376624125754461e-06,0.0721004828810691,0.7751532793045044,0.1526367217302322,0.0001018311595544,3.0446963705799135e-07,6.3190652710432005e-09
d338f87ebe__S173967063,14771,3.239720344543457,3,0.0100456271320581,0.1780630052089691,0.4271509349346161,0.3326654732227325,0.0510159060359001,0.0010588013101369,2.441171034206491e-07
d338f87ebe__S173968713,14772,2.876312732696533,3,1.2190115739940666e-05,0.1733599603176117,0.7769454121589661,0.0496684573590755,1.3813210898661056e-05,2.232697227100289e-07,4.4912482621839445e-09
d33924a756__S173965009,14773,3.5776398181915283,4,1.4082177131058415e-06,0.0053901304490864,0.4281910955905914,0.5498082637786865,0.0166027713567018,6.311193828878459e-06,2.0724780114278477e-08
d33924a756__S173968470,14774,3.520719289779663,4,1.8290491425432265e-05,0.0452013052999973,0.428858071565628,0.4859598577022552,0.0398900136351585,7.234029180835932e-05,5.300501726424046e-08
d341a67379__S173967225,14775,3.1274638175964355,3,2.7640049665933475e-05,0.1126190051436424,0.648077666759491,0.2384144812822342,0.0008598567801527,1.2927424677400268e-06,1.3075903027015556e-08
d341a67379__S173968359,14776,4.062907695770264,4,1.045131284627132e-06,0.000349548558006,0.1324740946292877,0.6727589964866638,0.1927486956119537,0.0016676029190421,2.7851804418332904e-08
d341a67379__S173969663,14777,3.36201286315918,3,2.4854571165633388e-05,0.0696015134453773,0.5142894983291626,0.4005290567874908,0.0155301978811621,2.4854571165633388e-05,3.85535017244365e-08
d348caac5c__S173963229,14778,2.744234085083008,3,0.0002947761095128,0.2852770686149597,0.6843441128730774,0.0300679821521043,1.5622563296346925e-05,4.4317798142401443e-07,1.5646095974375385e-08
d348caac5c__S173966030,14779,2.805513620376587,3,0.0001776738063199,0.235025480389595,0.7239294648170471,0.040841307491064,2.5596336854505356e-05,5.312350594977033e-07,1.8177862770585307e-08
d348caac5c__S173966511,14780,2.4947941303253174,2,0.00487109599635,0.4968652725219726,0.4968652725219726,0.0013955923495814,2.530897972974344e-06,2.505928478058195e-07,1.8729117812199547e-08
d353048fe5__S173963957,14781,3.573781490325928,4,1.025712481350638e-05,0.0346472151577472,0.4220894575119018,0.4782900214195251,0.0647295117378234,0.0002334510936634,4.324915892084391e-08
d353048fe5__S173967682,14782,4.3028764724731445,4,1.8555482483861847e-06,0.0006205959361977,0.1043681800365448,0.5300253629684448,0.3214766681194305,0.043507132679224,1.7259287687920732e-07
d353048fe5__S173968115,14783,4.231895446777344,4,1.2246173355379142e-06,0.0002484218566678,0.0830857381224632,0.6139251589775085,0.2899977266788482,0.0127416104078292,1.1390715570769316e-07
d36a6b693e__S173965766,14784,3.939202308654785,4,1.113585881284962e-06,0.0006536585860885,0.1929305046796798,0.6733936071395874,0.1325990557670593,0.0004220337141305,4.7422204829672416e-08
d36a6b693e__S173966711,14785,4.092185974121094,4,2.149272404494696e-06,0.0006343681016005,0.1286858320236206,0.6535206437110901,0.2121670842170715,0.0049896915443241,1.7099505100759418e-07
d36a6b693e__S173970941,14786,4.278659820556641,4,1.6213518847507655e-06,0.0001553623587824,0.0710230842232704,0.594668984413147,0.3183034062385559,0.0158473923802375,1.555963962118767e-07
d36d3d5f14__S173964119,14787,2.2276735305786133,2,0.130046546459198,0.5143440365791321,0.3535031676292419,0.0021020066924393,3.811976057477296e-06,3.6582420648301205e-07,2.4894651673434964e-08
d36d3d5f14__S173966656,14788,2.096238136291504,2,0.205751821398735,0.4935729503631592,0.2993671298027038,0.0013023504288867,4.999939847039059e-06,7.203096856756019e-07,4.063709013735206e-08
d36d3d5f14__S173969554,14789,2.083310604095459,2,0.180557295680046,0.5561556220054626,0.2627093493938446,0.0005746742826886,2.661270173121011e-06,3.0806435802333e-07,2.3024497863843866e-08
d373073fde__S173961476,14790,3.043125629425049,3,9.852964285528289e-05,0.1476880311965942,0.6618918180465698,0.1896351873874664,0.0006839312845841,2.466641262799385e-06,2.4182099878089506e-08
d373073fde__S173966210,14791,2.533600091934204,3,0.0002753988374024,0.4677645564079284,0.5300467014312744,0.0019116469193249,1.6375813629565528e-06,1.080101981187909e-07,8.072601254127676e-09
d373073fde__S173970995,14792,2.679859161376953,3,0.0005455057253129,0.3408553004264831,0.636801540851593,0.0217901486903429,7.309780812647659e-06,2.009826545190663e-07,6.261805740592763e-09
d3776d607b__S173962913,14793,2.929728746414185,3,2.714842412387952e-05,0.1511939764022827,0.7678264379501343,0.0809283033013343,2.3958400561241436e-05,2.206492126788362e-07,5.880103071120857e-09
d3776d607b__S173970569,14794,2.760556221008301,3,0.0006550795515067,0.2813224196434021,0.6748574376106262,0.0431421883404254,2.2415588318835944e-05,5.271641612125677e-07,1.5429202804284614e-08
d378ea5646__S173962805,14795,3.9187068939208975,4,4.057021669723326e-06,0.0050414502620697,0.2429106682538986,0.5827124118804932,0.166949912905693,0.002381412545219,6.160261989407445e-08
d378ea5646__S173963485,14796,4.813056945800781,5,1.1524908813953516e-06,3.368072430021129e-05,0.0119911665096879,0.3504332602024078,0.4499652087688446,0.1875734031200409,2.153136620108853e-06
d378ea5646__S173965343,14797,4.079192161560059,4,1.2812046179533354e-06,0.0002599009894765,0.1188123524188995,0.6837179660797119,0.1958884745836258,0.0013198861852288,5.8079113074427375e-08
d38548138f__S173965766,14798,3.522344827651977,4,4.097660166735295e-06,0.0138413552194833,0.458362728357315,0.5193930268287659,0.0083952061831951,3.6161725347483298e-06,1.1155374401994322e-08
d38548138f__S173966711,14799,2.0365920066833496,2,0.2494919747114181,0.466112345457077,0.2827114164829254,0.0016810636734589,2.8638933144975454e-06,3.529008836267167e-07,2.4777532914299627e-08
d38548138f__S173970941,14800,2.883885383605957,3,0.0001660194102441,0.2196091413497924,0.6764438152313232,0.1037360206246376,4.468351471587084e-05,3.631659524216957e-07,9.091682073858465e-09
d3930d8407__S173961258,14801,3.885993003845215,4,4.720426204585237e-06,0.002949524205178,0.2343097329139709,0.6369198560714722,0.125416949391365,0.0003991746343672,9.796931976779889e-08
d3930d8407__S173962606,14802,2.443955898284912,2,0.0441394336521625,0.4745436608791351,0.4745436608791351,0.0067690014839172,3.985285275120987e-06,3.073122059049638e-07,1.7337368873882042e-08
d3930d8407__S173963552,14803,2.92273211479187,3,6.316956569207832e-05,0.1661793291568756,0.7447640299797058,0.0889493823051452,4.341577005106956e-05,6.192926775838714e-07,1.7027470988750792e-08
d39e851014__S173965766,14804,5.200279712677002,5,5.750980562879704e-07,5.808284186059609e-06,0.0012542402837425,0.1449704617261886,0.505996584892273,0.3477660417556762,6.182886409078492e-06
d39e851014__S173966711,14805,2.677851438522339,3,0.0024281404912471,0.3603679835796356,0.5941463708877563,0.043039821088314,1.7415854017599486e-05,3.291080759026954e-07,9.938203149317816e-09
d39e851014__S173970941,14806,2.74068021774292,3,0.0002787488920148,0.30568528175354,0.6471357345581055,0.0468783564865589,2.149480496882461e-05,4.4611044813791523e-07,1.7297580257036316e-08
d3bd08e9b1__S173962604,14807,3.265954971313477,3,3.9758015191182494e-05,0.0867088660597801,0.5654128193855286,0.3429402112960815,0.0048917792737483,6.490316991403233e-06,3.513917690156632e-08
d3bd08e9b1__S173962686,14808,3.3849151134490967,3,3.802661240115413e-06,0.017556881532073,0.5814040303230286,0.399592787027359,0.0014411566080525,1.3989209719511564e-06,1.874555266567768e-08
d3bd08e9b1__S173964701,14809,2.2971248626708984,2,0.1182514131069183,0.467693418264389,0.4127379953861236,0.0013136545894667,3.058939228139934e-06,4.271236377917376e-07,2.565077039662356e-08
d3cb2f840d__S173961361,14810,3.914439201354981,4,9.270698342334072e-07,0.0006166327511891,0.1820021122694015,0.7198323607444763,0.0974187105894088,0.0001292532397201,3.376851864800301e-08
d3cb2f840d__S173968117,14811,3.050912857055664,3,0.0001391999976476,0.1729766428470611,0.6037477850914001,0.2221064120531082,0.0010285567259415,1.4526823406413314e-06,9.788096555496397e-09
d3cb2f840d__S173969449,14812,3.2058866024017334,3,8.021155736059882e-06,0.0691879913210868,0.6564373970031738,0.2736437916755676,0.0007220414699986,8.454236422039685e-07,9.102852693843032e-09
d3cdbabe6a__S173961487,14813,4.936943531036377,5,4.925942448608112e-06,0.000304757268168,0.0310860853642225,0.2949365675449371,0.3787060678005218,0.2949365675449371,2.501599919924047e-05
d3cdbabe6a__S173964151,14814,4.346922397613525,4,1.360495730295952e-06,0.0001150479729403,0.0595963224768638,0.5654341578483582,0.3429531753063202,0.0318996161222457,3.0356764568750805e-07
d3cdbabe6a__S173966664,14815,3.9393351078033447,4,1.5215935036394512e-06,0.0007882048957981,0.1928673982620239,0.6731733083724976,0.132555678486824,0.000613854615949,2.7868956919974156e-08
d3cdbabe6a__S173971064,14816,4.119431972503662,4,1.1161914699187037e-06,0.0002410302258795,0.1035098880529403,0.6749692559242249,0.2191304266452789,0.0021482792217284,4.0657273103761327e-08
d3e496efe9__S173966162,14817,3.5567450523376465,4,5.162817160453415e-06,0.0185640528798103,0.4225159287452698,0.5425211787223816,0.0163827203214168,1.0929684322036335e-05,1.695372731091993e-08
d3e496efe9__S173969048,14818,2.500004291534424,2,0.0033464198932051,0.496652752161026,0.496652752161026,0.0033464198932051,1.534410671411024e-06,1.2207695476718072e-07,7.804119128707043e-09
d3e57820c5__S173962805,14819,2.8992791175842285,3,0.0001198069076053,0.2166159749031067,0.6672241687774658,0.1159461662173271,9.33057235670276e-05,5.905986313337053e-07,9.849165039099717e-09
d3e57820c5__S173964506,14820,3.518035650253296,4,2.98285544886312e-06,0.0176833905279636,0.4560606479644775,0.5167844295501709,0.009465237148106,3.3800179153331555e-06,1.145167960459048e-08
d3e57820c5__S173968825,14821,2.473251342773437,3,0.0522264242172241,0.4372865259647369,0.4955105483531952,0.0149631220847368,1.2817917195206974e-05,5.631799808725191e-07,1.810338901009345e-08
d3e5c1bd24__S173966005,14822,1.935659408569336,2,0.2917286157608032,0.4809792041778564,0.2271984964609146,9.193476580549031e-05,1.3959557918497012e-06,3.213672528090683e-07,3.084068112002569e-08
d3e5c1bd24__S173967999,14823,1.9689276218414309,2,0.2665807008743286,0.4980382621288299,0.235256627202034,0.0001222333958139,1.856015956036572e-06,3.6547120885188633e-07,3.618654886849981e-08
d3e5c1bd24__S173968275,14824,2.071244955062866,2,0.155983418226242,0.616926372051239,0.2269545644521713,0.0001336206623818,1.6820360997371608e-06,3.111453850124235e-07,2.8941032681473192e-08
d3fbf69738__S173961142,14825,3.4888062477111816,4,1.2063807844242548e-05,0.0461757406592369,0.4381032288074493,0.4964360296726227,0.0192489121109247,2.399174809397664e-05,1.991981868343373e-08
d3fbf69738__S173962872,14826,2.8702023029327397,3,0.0001308951177634,0.2223251909017563,0.6848098039627075,0.092678926885128,5.456520375446416e-05,5.349384650799038e-07,1.2580546382423565e-08
d408b90c07__S173964181,14827,3.839526891708374,4,4.614073532138718e-06,0.0034776465035974,0.243801862001419,0.662722110748291,0.0896896868944168,0.0003038733557332,1.8458615613781149e-07
d408b90c07__S173968448,14828,3.518453359603882,4,7.119505426089745e-06,0.0199371129274368,0.4537665843963623,0.5141848921775818,0.0120924701914191,1.1738079592760188e-05,4.949360743466968e-08
d408b90c07__S173969939,14829,2.6664376258850098,3,0.0016861564945429,0.3641083836555481,0.6003132462501526,0.0338673591613769,2.405172563157976e-05,8.23004938865779e-07,2.6455449386730837e-08
