participantId,IC_openai_initial,IC_openai
e8abb9f98c__S173964161,2.0,2.0
e8af1aa7ae__S173962132,2.0,2.0
e8af1aa7ae__S173968783,2.0,2.0
e8af1aa7ae__S173970817,2.1,2.1
e8b042426a__S173965666,4.0,4.0
e8b042426a__S173965814,3.0,3.0
e8b042426a__S173967547,3.0,3.0
e8b042426a__S173968328,4.7,4.7
e8b3f5dc7e__S173964732,3.0,3.0
e8b3f5dc7e__S173966186,3.0,3.0
e8b3f5dc7e__S173968422,3.0,3.0
e8b63f9956__S173960846,2.0,2.0
e8b63f9956__S173963599,3.0,3.0
e8b63f9956__S173967466,2.0,2.0
e8d0636be5__S173960688,3.0,3.0
e8d0636be5__S173965296,3.0,3.0
e8d0636be5__S173967632,3.0,3.0
e8d6c62f17__S173960274,3.0,3.0
e8d6c62f17__S173965945,3.0,3.0
e8d6c62f17__S173966502,3.0,3.0
e8ec863bae__S173963257,2.0,2.0
e8ec863bae__S173966903,5.0,5.0
e8ec863bae__S173967711,2.0,2.0
e8f9af9e3b__S173964701,3.0,3.0
e8f9af9e3b__S173965018,2.0,2.0
e8f9af9e3b__S173969530,4.0,4.0
e8fc822740__S173963251,2.0,2.0
e8fc822740__S173967781,3.8,3.8
e8fc822740__S173968198,2.0,2.0
e8fe327fc7__S173966781,2.0,2.0
e8fe327fc7__S173968520,3.0,3.0
e8fe327fc7__S173970812,3.0,3.0
e920d82295__S173960492,2.0,2.0
e920d82295__S173965418,3.0,3.0
e920d82295__S173970353,5.0,5.0
e94b8c179b__S173966053,3.0,3.0
e94b8c179b__S173966096,3.6,3.6
e94b8c179b__S173969178,4.0,4.0
e94c058eac__S173960400,3.0,3.0
e94c058eac__S173965397,2.0,2.0
e94c058eac__S173966240,2.0,2.0
e94f773c25__S173961343,2.0,2.0
e94f773c25__S173967692,2.0,2.0
e94f773c25__S173968616,3.0,3.0
e953dd5805__S173961342,4.0,4.0
e953dd5805__S173965967,2.0,2.0
e953dd5805__S173969907,2.1,2.1
e96277dc96__S173963781,5.0,5.0
e96277dc96__S173966600,4.0,4.0
e96277dc96__S173969605,3.0,3.0
e96277dc96__S173970600,3.0,3.0
e97076759f__S173961170,2.0,2.0
e97076759f__S173963963,3.0,3.0
e97076759f__S173968519,2.0,2.0
e97d957f0b__S173960181,3.0,3.0
e97d957f0b__S173964433,2.0,2.0
e97d957f0b__S173965930,3.0,3.0
e97e869108__S173960667,4.1,4.1
e97e869108__S173968953,3.0,3.0
e98502167e__S173960341,3.7,3.7
e98502167e__S173964485,2.0,2.0
e98502167e__S173970205,3.0,3.0
e98e6cc885__S173965055,2.0,2.0
e98e6cc885__S173966328,3.0,3.0
e98e6cc885__S173968953,2.0,2.0
e98e916472__S173962350,2.0,2.0
e98e916472__S173964851,3.0,3.0
e98e916472__S173965419,3.0,3.0
e99bed7068__S173963976,2.0,2.0
e99bed7068__S173967216,4.0,4.0
e99bed7068__S173969800,2.0,2.0
e99d3399be__S173960939,3.0,3.0
e99d3399be__S173965593,3.1,3.1
e99d3399be__S173970811,3.0,3.0
e9aba2433e__S173962336,2.0,2.0
e9aba2433e__S173964521,4.0,4.0
e9aba2433e__S173966587,3.0,3.0
e9b17f4c65__S173960285,4.0,4.0
e9b17f4c65__S173961794,4.0,4.0
e9b17f4c65__S173968104,1.0,1.0
e9b4cc1922__S173966310,2.5,2.5
e9b4cc1922__S173968045,3.0,3.0
e9b4cc1922__S173969643,4.0,4.0
e9ba0e38ae__S173965766,3.0,3.0
e9ba0e38ae__S173966711,2.4,2.4
e9ba0e38ae__S173970941,2.0,2.0
e9bc38d72c__S173964829,2.0,2.0
e9bc38d72c__S173968562,2.0,2.0
e9bc38d72c__S173970404,3.0,3.0
e9bc531154__S173961643,3.0,3.0
e9bc531154__S173964549,5.0,5.0
e9bc531154__S173969954,2.0,2.0
e9bcdf0aa0__S173967960,3.0,3.0
e9bcdf0aa0__S173968960,4.6,4.6
e9bcdf0aa0__S173969432,3.9,3.9
e9d67be536__S173960415,3.0,3.0
e9d67be536__S173964171,4.0,4.0
e9d67be536__S173967970,3.0,3.0
e9e566b12a__S173964501,3.0,3.0
e9e566b12a__S173964829,3.0,3.0
e9e566b12a__S173968320,3.0,3.0
e9ec1d3ff8__S173968022,2.0,2.0
e9ec1d3ff8__S173968672,2.0,2.0
e9ec1d3ff8__S173970772,2.0,2.0
e9f384dbc2__S173964501,2.0,2.0
e9f384dbc2__S173964829,3.0,3.0
e9f384dbc2__S173968320,2.0,2.0
ea0d02cb2f__S173963677,2.0,2.0
ea0d02cb2f__S173970760,3.1,3.1
ea0de67c2f__S173961151,4.0,4.0
ea0de67c2f__S173963418,2.0,2.0
ea0de67c2f__S173964494,2.1,2.1
ea1f920658__S173969675,5.0,5.0
ea1f920658__S173969798,3.0,3.0
ea1f920658__S173970341,5.0,5.0
ea34e550ff__S173960886,2.6,2.6
ea34e550ff__S173970616,2.0,2.0
ea86724a53__S173965055,3.0,3.0
ea86724a53__S173966328,3.0,3.0
ea86724a53__S173968953,2.4,2.4
ea9c8d447e__S173963022,4.0,4.0
ea9c8d447e__S173968616,3.0,3.0
eabfcfd28d__S173963698,2.0,2.0
eabfcfd28d__S173967809,3.0,3.0
eabfcfd28d__S173969451,3.0,3.0
ead3fe2fed__S173963093,2.0,2.0
ead3fe2fed__S173964433,2.0,2.0
ead3fe2fed__S173966069,2.0,2.0
eae085fe86__S173963469,2.0,2.0
eae085fe86__S173964218,3.0,3.0
eae085fe86__S173967203,2.0,2.0
eae4ef221f__S173963730,2.0,2.0
eae4ef221f__S173965513,1.1,1.1
eae4ef221f__S173969824,2.0,2.0
eaf06cf7f7__S173965766,4.0,4.0
eaf06cf7f7__S173966711,4.2,4.2
eaf06cf7f7__S173970941,4.0,4.0
eaf0961969__S173960705,5.0,5.0
eaf0961969__S173965806,3.0,3.0
eaf0961969__S173969427,5.0,5.0
eaf8a07848__S173961359,3.8,3.8
eaf8a07848__S173963109,3.1,3.1
eaf8a07848__S173963516,4.0,4.0
eafb4a4527__S173963190,3.0,3.0
eafb4a4527__S173968027,2.5,2.5
eafb4a4527__S173970527,2.0,2.0
eb11a4d34d__S173960239,2.0,2.0
eb11a4d34d__S173960419,3.0,3.0
eb11a4d34d__S173964131,3.0,3.0
eb11a4d34d__S173966317,3.0,3.0
eb19057ad8__S173961880,3.0,3.0
eb19057ad8__S173967548,2.0,2.0
eb19057ad8__S173969661,3.0,3.0
eb1ff9ee75__S173963465,2.0,2.0
eb1ff9ee75__S173963805,3.0,3.0
eb1ff9ee75__S173964062,4.0,4.0
eb1ff9ee75__S173970341,2.0,2.0
eb4e3560b2__S173961395,4.0,4.0
eb4e3560b2__S173961544,3.0,3.0
eb4e3560b2__S173969751,3.5,3.5
eb62dbe72e__S173969164,3.0,3.0
eb62dbe72e__S173970341,5.0,5.0
eb64a3c95d__S173961757,2.0,2.0
eb64a3c95d__S173963106,4.0,4.0
eb64a3c95d__S173965016,2.0,2.0
eb8eabd6d3__S173961462,2.0,2.0
eb8eabd6d3__S173963685,2.0,2.0
eb8eabd6d3__S173965960,2.0,2.0
eb9ecaf945__S173965410,3.7,3.7
eb9ecaf945__S173967167,3.1,3.1
eb9ecaf945__S173969403,3.8,3.8
ebb0a25445__S173960732,3.0,3.0
ebb0a25445__S173963469,3.0,3.0
ebb0a25445__S173966952,3.0,3.0
ebb83f288f__S173962081,2.0,2.0
ebb83f288f__S173969047,3.0,3.0
ebb83f288f__S173970188,2.0,2.0
ebba34026a__S173964039,2.0,2.0
ebba34026a__S173966293,2.0,2.0
ebba34026a__S173967739,2.8,2.8
ebbcfd000c__S173960616,2.0,2.0
ebbcfd000c__S173961459,3.0,3.0
ebbcfd000c__S173969138,3.0,3.0
ebc0a7f441__S173962371,2.0,2.0
ebc0a7f441__S173967505,3.0,3.0
ebc0a7f441__S173970773,2.0,2.0
ebc407cbaf__S173960548,4.2,4.2
ebc407cbaf__S173966162,5.0,5.0
ebc407cbaf__S173968579,3.0,3.0
ebc4f26261__S173962884,3.0,3.0
ebc4f26261__S173967298,4.0,4.0
ebc4f26261__S173967655,2.0,2.0
ebd2fe5be1__S173962592,2.0,2.0
ebd2fe5be1__S173966072,2.0,2.0
ebd2fe5be1__S173967406,2.0,2.0
ebd6464203__S173960818,4.0,4.0
ebd6464203__S173962623,3.0,3.0
ebd6464203__S173968327,2.0,2.0
ebeb25cc3f__S173961283,2.4,2.4
ebeb25cc3f__S173961515,2.0,2.0
ebeb25cc3f__S173969460,2.0,2.0
ec02e0530c__S173960454,3.3,3.3
ec02e0530c__S173966791,3.0,3.0
ec02e0530c__S173971024,2.9,2.9
ec0333d6b8__S173960982,3.0,3.0
ec0333d6b8__S173964485,4.0,4.0
ec1ef2cb55__S173960970,3.0,3.0
ec1ef2cb55__S173964819,4.0,4.0
ec1ef2cb55__S173965776,3.0,3.0
ec24454a52__S173961246,2.0,2.0
ec24454a52__S173966900,2.0,2.0
ec24454a52__S173967532,2.0,2.0
ec265e0be8__S173960686,3.0,3.0
ec265e0be8__S173961065,2.0,2.0
ec265e0be8__S173961449,5.0,5.0
ec2b5afc4a__S173964033,2.0,2.0
ec2b5afc4a__S173964651,3.0,3.0
ec2b5afc4a__S173965005,3.0,3.0
ec3048204e__S173964669,1.0,1.0
ec3048204e__S173967711,3.0,3.0
ec3048204e__S173968236,2.0,2.0
ec4059935d__S173962001,3.0,3.0
ec4059935d__S173964151,4.0,4.0
ec4059935d__S173964507,3.0,3.0
ec4059935d__S173969207,3.0,3.0
ec44747045__S173960274,3.0,3.0
ec44747045__S173961282,1.0,1.0
ec5211873e__S173965583,3.0,3.0
ec5211873e__S173966205,2.0,2.0
ec5211873e__S173966372,2.0,2.0
ec5ae5ea1a__S173963100,3.0,3.0
ec5ae5ea1a__S173966135,2.0,2.0
ec5ae5ea1a__S173966583,2.0,2.0
ec72960a83__S173960931,2.0,2.0
ec72960a83__S173968905,3.0,3.0
ec72960a83__S173970096,2.0,2.0
ec871b8af5__S173960686,2.0,2.0
ec871b8af5__S173961065,2.0,2.0
ec871b8af5__S173961449,3.0,3.0
ec9260dea7__S173961004,4.0,4.0
ec9260dea7__S173963480,3.0,3.0
ec9260dea7__S173966809,2.0,2.0
ec9f31e857__S173960342,2.0,2.0
ec9f31e857__S173961609,2.0,2.0
ec9f31e857__S173966653,1.0,1.0
eca9872d86__S173961498,4.7,4.7
eca9872d86__S173961812,5.0,5.0
eca9872d86__S173962703,4.0,4.0
ecc42c197f__S173963286,3.0,3.0
ecc42c197f__S173964292,3.0,3.0
ecc42c197f__S173969753,2.1,2.1
ecc5184087__S173963004,4.0,4.0
ecc5184087__S173963524,3.0,3.0
ecc5184087__S173964829,2.0,2.0
ecd66bfea8__S173962028,2.0,2.0
ecd66bfea8__S173967894,2.0,2.0
ecd66bfea8__S173969933,3.0,3.0
ece4c2b6b0__S173962604,2.0,2.0
ece4c2b6b0__S173970028,3.9,3.9
eced937200__S173965641,2.0,2.0
eced937200__S173966294,3.0,3.0
eced937200__S173969920,3.0,3.0
ed0d346eb4__S173960705,2.0,2.0
ed0d346eb4__S173965806,2.5,2.5
ed0d346eb4__S173969427,3.0,3.0
ed17359bd1__S173960643,2.0,2.0
ed17359bd1__S173960753,2.3,2.3
ed17359bd1__S173966576,2.7,2.7
ed1b7433e5__S173963251,3.9,3.9
ed1b7433e5__S173967781,3.0,3.0
ed1b7433e5__S173968198,2.0,2.0
ed3100a2a1__S173961562,2.0,2.0
ed3100a2a1__S173962335,2.0,2.0
ed40ac304b__S173970041,2.1,2.1
ed40ac304b__S173970372,2.0,2.0
ed52497802__S173961529,2.0,2.0
ed52497802__S173961892,2.0,2.0
ed52497802__S173968470,2.0,2.0
ed6294f8cc__S173961661,2.0,2.0
ed6294f8cc__S173965368,2.0,2.0
ed6294f8cc__S173969288,3.0,3.0
ed64b637b4__S173963955,3.6,3.6
ed64b637b4__S173966980,2.0,2.0
ed64b637b4__S173969637,1.9,1.9
ed7df2e19c__S173965766,3.0,3.0
ed7df2e19c__S173966711,2.0,2.0
ed7df2e19c__S173970941,2.0,2.0
ed88b2bf7b__S173960317,2.2,2.2
ed88b2bf7b__S173963063,1.0,1.0
ed88b2bf7b__S173963432,3.0,3.0
ed8e3ca886__S173961142,4.0,4.0
ed8e3ca886__S173962872,3.0,3.0
ed8e3ca886__S173968672,3.3,3.3
ed8f450321__S173961486,3.0,3.0
ed8f450321__S173962829,1.5,1.5
ed8f450321__S173965298,2.0,2.0
eda079b885__S173960993,3.7,3.7
eda079b885__S173962024,2.0,2.0
eda079b885__S173969028,3.0,3.0
eda84fcb4f__S173963302,2.9,2.9
eda84fcb4f__S173964095,3.0,3.0
eda84fcb4f__S173968164,3.0,3.0
edb6d6c125__S173962561,2.4,2.4
edb6d6c125__S173965592,2.0,2.0
edb6d6c125__S173970148,1.8,1.8
edc8c09eab__S173964328,2.0,2.0
edc8c09eab__S173966999,3.0,3.0
edc8c09eab__S173968328,3.0,3.0
edd9944e3a__S173964283,3.0,3.0
edd9944e3a__S173964501,2.0,2.0
edd9944e3a__S173967456,2.0,2.0
edd9944e3a__S173968292,2.0,2.0
eddf9cc1a3__S173962405,3.3,3.3
eddf9cc1a3__S173967879,4.0,4.0
eddf9cc1a3__S173968514,3.0,3.0
eded7f912a__S173964033,2.1,2.1
eded7f912a__S173965005,2.0,2.0
ee05f04c4b__S173961872,2.9,2.9
ee05f04c4b__S173968625,3.0,3.0
ee05f04c4b__S173970534,2.0,2.0
ee06ff0e0c__S173960239,3.0,3.0
ee06ff0e0c__S173963694,3.0,3.0
ee06ff0e0c__S173966997,3.0,3.0
ee10a6ae1b__S173961342,2.0,2.0
ee10a6ae1b__S173965967,5.0,5.0
ee10a6ae1b__S173969907,3.0,3.0
ee14f776da__S173963955,4.0,4.0
ee14f776da__S173965825,4.0,4.0
ee14f776da__S173970958,3.9,3.9
ee1e30d7f5__S173964501,2.0,2.0
ee1e30d7f5__S173964829,2.0,2.0
ee1e30d7f5__S173968320,2.0,2.0
ee3a2a0302__S173960188,4.0,4.0
ee3a2a0302__S173960274,2.0,2.0
ee3a2a0302__S173968787,2.0,2.0
ee59c4bf1e__S173962884,3.0,3.0
ee59c4bf1e__S173964701,3.4,3.4
ee59c4bf1e__S173967526,3.0,3.0
ee6ab63ef9__S173960682,4.0,4.0
ee6ab63ef9__S173962039,1.0,1.0
ee6ab63ef9__S173965297,4.0,4.0
ee6ec99029__S173962559,2.0,2.0
ee6ec99029__S173965524,2.0,2.0
ee6ec99029__S173968489,2.0,2.0
ee7659fc40__S173963093,2.0,2.0
ee7659fc40__S173964433,2.0,2.0
ee7659fc40__S173966069,3.0,3.0
ee7eb321f6__S173962335,3.0,3.0
ee7eb321f6__S173963302,2.0,2.0
ee7eb321f6__S173963971,2.9,2.9
ee8b8d5614__S173960284,4.0,4.0
ee8b8d5614__S173965974,3.0,3.0
ee8b8d5614__S173966874,2.0,2.0
ee8eb91c63__S173963694,3.0,3.0
ee8eb91c63__S173968851,2.0,2.0
ee8eb91c63__S173970600,3.0,3.0
ee9b5f07b8__S173963942,3.0,3.0
ee9b5f07b8__S173965459,2.0,2.0
ee9b5f07b8__S173967960,3.0,3.0
ee9b5f07b8__S173970453,3.0,3.0
eea5ae3aa8__S173967778,2.1,2.1
eea5ae3aa8__S173968320,2.0,2.0
eea5ae3aa8__S173968721,2.0,2.0
eea857049d__S173963955,2.0,2.0
eea857049d__S173966980,2.1,2.1
eea857049d__S173969637,2.0,2.0
eeb05299ce__S173964033,2.0,2.0
eeb05299ce__S173964651,2.0,2.0
eeb05299ce__S173965005,2.0,2.0
eeb3314f1b__S173961555,5.0,5.0
eeb3314f1b__S173968407,4.0,4.0
eeb3314f1b__S173970516,4.0,4.0
eeb6011699__S173961476,4.0,4.0
eeb6011699__S173969613,3.3,3.3
eeb893ca5d__S173968526,1.0,1.0
eeb893ca5d__S173968713,2.0,2.0
eeb893ca5d__S173969395,2.5,2.5
eec4787bcd__S173960558,3.0,3.0
eec4787bcd__S173961658,3.0,3.0
eec4787bcd__S173964651,3.0,3.0
eec9d7f4f7__S173963429,2.0,2.0
eec9d7f4f7__S173967493,2.8,2.8
eec9d7f4f7__S173969230,2.0,2.0
eecd028677__S173964915,2.0,2.0
eecd028677__S173966104,2.0,2.0
eecd028677__S173969577,3.0,3.0
eed5cc957e__S173961515,2.0,2.0
eed5cc957e__S173965592,3.0,3.0
eed5cc957e__S173968825,2.0,2.0
eed5cc957e__S173970188,3.0,3.0
eed6aa6600__S173965456,2.0,2.0
eed6aa6600__S173966388,2.9,2.9
eed6aa6600__S173968624,3.0,3.0
eefb76f2e4__S173961827,4.3,4.3
eefb76f2e4__S173969455,4.0,4.0
eefb76f2e4__S173969618,5.0,5.0
ef167924fc__S173961895,2.0,2.0
ef167924fc__S173965767,3.2,3.2
ef167924fc__S173966616,3.0,3.0
ef1f81d174__S173964626,3.0,3.0
ef1f81d174__S173966903,3.0,3.0
ef1f81d174__S173969025,3.0,3.0
ef240c512d__S173963711,3.0,3.0
ef240c512d__S173963960,3.0,3.0
ef240c512d__S173968722,3.1,3.1
ef2dc6d4cb__S173960501,2.0,2.0
ef2dc6d4cb__S173962935,3.6,3.6
ef2dc6d4cb__S173967876,3.0,3.0
ef39e36133__S173960351,4.0,4.0
ef39e36133__S173965272,2.0,2.0
ef39e36133__S173969444,3.4,3.4
ef45bf69b1__S173960986,5.0,5.0
ef45bf69b1__S173965800,2.0,2.0
ef45bf69b1__S173970520,2.0,2.0
ef4f4dc33f__S173960419,3.0,3.0
ef4f4dc33f__S173963805,3.0,3.0
ef4f4dc33f__S173964651,2.0,2.0
ef4f4dc33f__S173967950,2.0,2.0
ef526708e5__S173967784,2.0,2.0
ef526708e5__S173968590,3.3,3.3
ef526708e5__S173968997,2.0,2.0
ef55da681c__S173960310,3.0,3.0
ef55da681c__S173964738,3.0,3.0
ef55da681c__S173964832,4.0,4.0
ef55da681c__S173965224,4.6,4.6
ef639c60d5__S173960176,3.0,3.0
ef639c60d5__S173964078,2.0,2.0
ef639c60d5__S173968318,2.0,2.0
ef6865bb0f__S173965561,2.0,2.0
ef6865bb0f__S173965744,3.0,3.0
ef6fa6230d__S173965132,2.0,2.0
ef6fa6230d__S173970341,3.0,3.0
ef7aff066e__S173965561,4.0,4.0
ef7aff066e__S173965744,2.0,2.0
ef7aff066e__S173967948,2.0,2.0
ef7df3cd27__S173963781,4.0,4.0
ef7df3cd27__S173965814,4.9,4.9
ef7df3cd27__S173966999,4.0,4.0
ef7fe080b8__S173960773,1.2,1.2
ef7fe080b8__S173963475,1.1,1.1
ef7fe080b8__S173964039,2.0,2.0
ef88f36062__S173962162,3.0,3.0
ef88f36062__S173970489,2.0,2.0
ef88f36062__S173970583,3.0,3.0
ef8e7a9f5b__S173960231,3.0,3.0
ef8e7a9f5b__S173960534,5.0,5.0
ef8e7a9f5b__S173960819,4.3,4.3
ef90b4ff8e__S173961241,3.0,3.0
ef90b4ff8e__S173963261,3.0,3.0
ef90b4ff8e__S173965249,4.0,4.0
ef944bfa3a__S173963329,2.0,2.0
ef944bfa3a__S173965356,3.0,3.0
ef944bfa3a__S173968331,3.0,3.0
efb7bdd2c3__S173967096,3.0,3.0
efb7bdd2c3__S173968987,1.0,1.0
efb7bdd2c3__S173970811,2.0,2.0
efb9937549__S173963022,4.0,4.0
efb9937549__S173964703,2.0,2.0
efb9937549__S173968616,3.6,3.6
efba19c602__S173963365,3.6,3.6
efba19c602__S173964210,3.0,3.0
efba19c602__S173964541,2.0,2.0
efba19c602__S173965193,3.0,3.0
efc1668173__S173963822,3.0,3.0
efc1668173__S173967655,2.0,2.0
efc1668173__S173967711,2.0,2.0
efd3dec8ce__S173962659,3.0,3.0
efd3dec8ce__S173970377,2.0,2.0
efd3dec8ce__S173970808,2.2,2.2
efdcfa4a13__S173961108,2.0,2.0
efdcfa4a13__S173965556,4.0,4.0
efdcfa4a13__S173966321,3.0,3.0
efe4c92643__S173963190,3.0,3.0
efe4c92643__S173965047,4.0,4.0
efe4c92643__S173968599,3.0,3.0
f003f5f1d8__S173961732,2.0,2.0
f003f5f1d8__S173968076,3.0,3.0
f003f5f1d8__S173969536,2.0,2.0
f011d1001d__S173968132,3.0,3.0
f011d1001d__S173968409,2.0,2.0
f011d1001d__S173971065,3.0,3.0
f012226102__S173962805,3.0,3.0
f012226102__S173963798,3.0,3.0
f012226102__S173968979,2.0,2.0
f01f5fd045__S173960705,3.0,3.0
f01f5fd045__S173965806,4.0,4.0
f01f5fd045__S173969427,4.0,4.0
f031fbe718__S173964033,4.0,4.0
f031fbe718__S173964651,4.8,4.8
f031fbe718__S173965005,2.0,2.0
f03b10da27__S173960705,2.0,2.0
f03b10da27__S173966805,3.0,3.0
f03b10da27__S173971039,3.0,3.0
f03d23dbcf__S173960377,3.0,3.0
f03d23dbcf__S173960548,2.0,2.0
f03d23dbcf__S173962222,3.0,3.0
f03e3c35b6__S173961925,2.0,2.0
f03e3c35b6__S173963109,3.0,3.0
f03e3c35b6__S173967506,2.0,2.0
f043ed686a__S173960400,3.0,3.0
f043ed686a__S173963004,1.4,1.4
f043ed686a__S173968164,3.2,3.2
f043ed686a__S173970491,3.0,3.0
f05717efb2__S173968237,4.5,4.5
f05717efb2__S173970491,4.0,4.0
f05b6e6318__S173960175,3.0,3.0
f05b6e6318__S173967589,2.0,2.0
f05b6e6318__S173970241,2.0,2.0
f06a4e058e__S173962199,2.0,2.0
f06a4e058e__S173968388,3.0,3.0
f06a4e058e__S173970469,3.4,3.4
f06f42bda9__S173968485,3.0,3.0
f06f42bda9__S173969142,2.0,2.0
f06f42bda9__S173969878,2.0,2.0
f0746e0790__S173960250,3.0,3.0
f0746e0790__S173962726,2.0,2.0
f0981a5c1c__S173968282,2.0,2.0
f0981a5c1c__S173968900,2.0,2.0
f0981a5c1c__S173969230,2.0,2.0
f098a90d89__S173962038,3.0,3.0
f098a90d89__S173965114,3.0,3.0
f098a90d89__S173966908,3.0,3.0
f0ac7f08f8__S173964063,2.0,2.0
f0ac7f08f8__S173966595,3.0,3.0
f0ac7f08f8__S173968600,3.0,3.0
f0c1c889f4__S173961566,3.0,3.0
f0c1c889f4__S173962700,3.3,3.3
f0c1c889f4__S173964025,2.0,2.0
f0c5a639f0__S173962574,2.1,2.1
f0c5a639f0__S173964062,3.0,3.0
f0c5a639f0__S173967444,2.0,2.0
f0c5a639f0__S173968237,3.9,3.9
f0c7ea1329__S173965410,2.0,2.0
f0c7ea1329__S173967167,4.0,4.0
f0c7ea1329__S173969403,3.0,3.0
f0edb4e42c__S173961013,4.0,4.0
f0edb4e42c__S173968394,1.0,1.0
f0edb4e42c__S173968782,2.0,2.0
f0f00d1edf__S173960895,4.0,4.0
f0f00d1edf__S173963105,2.0,2.0
f0f00d1edf__S173966305,2.0,2.0
f0fc5d603e__S173965176,5.0,5.0
f0fc5d603e__S173968448,3.2,3.2
f0fc5d603e__S173968652,3.0,3.0
f0fc5d603e__S173970205,5.0,5.0
f11193cfaa__S173961715,2.6,2.6
f11193cfaa__S173968992,2.0,2.0
f11193cfaa__S173969587,3.0,3.0
f11b1c27b7__S173962087,3.0,3.0
f11b1c27b7__S173965674,2.3,2.3
f11b1c27b7__S173968924,4.0,4.0
f12514d9cc__S173964033,2.0,2.0
f12514d9cc__S173964651,2.0,2.0
f12514d9cc__S173965005,2.0,2.0
f13505a244__S173960640,2.0,2.0
f13505a244__S173960982,2.0,2.0
f13505a244__S173970341,2.0,2.0
f13ff59664__S173965371,3.0,3.0
f13ff59664__S173968160,3.0,3.0
f13ff59664__S173970509,2.0,2.0
f14e416110__S173961242,2.0,2.0
f14e416110__S173961753,2.0,2.0
f14e416110__S173969091,2.0,2.0
f168ebfa8b__S173969933,3.0,3.0
f168ebfa8b__S173971065,4.0,4.0
f17187e164__S173961777,3.3,3.3
f17187e164__S173962257,2.0,2.0
f17187e164__S173965687,2.1,2.1
f17aaaf83b__S173966576,4.0,4.0
f17aaaf83b__S173969327,3.0,3.0
f182a1f3e3__S173960726,3.0,3.0
f182a1f3e3__S173961651,2.0,2.0
f182a1f3e3__S173963024,3.0,3.0
f193c08f56__S173960226,1.1,1.1
f193c08f56__S173963262,1.5,1.5
f193c08f56__S173963991,2.0,2.0
f199f768c6__S173964328,5.0,5.0
f199f768c6__S173967781,4.8,4.8
f199f768c6__S173970640,5.0,5.0
f1bd11496f__S173964033,3.0,3.0
f1bd11496f__S173964651,3.0,3.0
f1bd11496f__S173965005,2.0,2.0
f1d0510d9d__S173962115,3.0,3.0
f1d0510d9d__S173967456,2.0,2.0
f1d133a6a0__S173963312,3.0,3.0
f1d133a6a0__S173965643,3.0,3.0
f1d133a6a0__S173971045,3.0,3.0
f1d992d13f__S173963134,3.0,3.0
f1d992d13f__S173969028,3.0,3.0
f1d992d13f__S173970751,3.0,3.0
f1dbccc140__S173961655,2.0,2.0
f1dbccc140__S173964948,2.0,2.0
f1dbccc140__S173965729,3.0,3.0
f1de6f4baf__S173961042,2.0,2.0
f1de6f4baf__S173963839,2.0,2.0
f1de6f4baf__S173970156,4.0,4.0
f1fcd720db__S173964143,2.0,2.0
f1fcd720db__S173967417,1.8,1.8
f1fcd720db__S173968572,3.0,3.0
f21ce32a51__S173960721,3.0,3.0
f21ce32a51__S173968412,2.0,2.0
f21ce32a51__S173968432,2.9,2.9
f22cefe78a__S173960481,1.1,1.1
f22cefe78a__S173964461,1.0,1.0
f22cefe78a__S173971036,2.0,2.0
f22df9435e__S173961177,2.0,2.0
f22df9435e__S173964541,3.6,3.6
f22e4eba13__S173960324,2.0,2.0
f22e4eba13__S173964073,3.0,3.0
f22e4eba13__S173970516,3.0,3.0
f22f127880__S173963134,3.0,3.0
f22f127880__S173968672,2.0,2.0
f22f127880__S173970074,2.0,2.0
f23caf5b0d__S173964738,2.0,2.0
f23caf5b0d__S173967096,3.0,3.0
f23caf5b0d__S173967113,2.0,2.0
f244e8b9f5__S173969030,2.0,2.0
f244e8b9f5__S173969162,2.0,2.0
f244e8b9f5__S173970496,3.0,3.0
f25c77519a__S173960988,2.0,2.0
f25c77519a__S173966730,3.0,3.0
f25c77519a__S173968836,4.5,4.5
f2684db99f__S173961500,2.0,2.0
f2684db99f__S173964562,2.0,2.0
f2684db99f__S173967981,2.0,2.0
f26ef4fa31__S173962274,3.0,3.0
f26ef4fa31__S173966210,2.0,2.0
f26ef4fa31__S173967540,2.9,2.9
f27f26587e__S173961603,2.0,2.0
f27f26587e__S173963418,2.0,2.0
f27f26587e__S173969046,3.0,3.0
f28b954d0b__S173960681,2.2,2.2
f28b954d0b__S173962094,2.0,2.0
f28b954d0b__S173967013,1.2,1.2
f291c38a91__S173962336,4.0,4.0
f291c38a91__S173964521,2.0,2.0
f291c38a91__S173966587,3.0,3.0
f2a656aa14__S173962819,4.0,4.0
f2a656aa14__S173965352,3.0,3.0
f2a656aa14__S173969661,3.0,3.0
f2b302d386__S173961177,2.0,2.0
f2b302d386__S173964541,2.0,2.0
f2b302d386__S173970680,2.0,2.0
f2c1a84998__S173963048,2.0,2.0
f2c1a84998__S173967983,3.0,3.0
f2c1a84998__S173971019,3.0,3.0
f2e7bbfc22__S173962646,2.0,2.0
f2e7bbfc22__S173965363,2.0,2.0
f2e7bbfc22__S173966149,2.0,2.0
f2ec1b61ed__S173961306,2.0,2.0
f2ec1b61ed__S173964061,3.0,3.0
f2ec1b61ed__S173966921,3.0,3.0
f2ec71410b__S173964444,3.0,3.0
f2ec71410b__S173968855,4.0,4.0
f2ec71410b__S173969661,5.0,5.0
f2f1d3caa1__S173965766,4.0,4.0
f2f1d3caa1__S173966711,3.0,3.0
f2f1d3caa1__S173970941,3.0,3.0
